project_id,project_track_number,project_name,project_code,project_description,project_start_date,project_end_date,fk_funder_id,project_cost,fk_funding_status_id,project_is_default,project_created_by,project_last_modified_by,project_created_date,project_last_modified_date,fk_approval_id,fk_status_id
1188,PRCT-9762,Provision of a Meeting Place for GH0994 Participants,GHIFP201,"An intervention to provide a 3-unit classroom block with an eight seater toilet facility & furniture for GH0994, to create a conducive environment for effective teaching and learning, & improve the learning outcomes and well-being of the participants",2024-05-01,2025-04-30,8,"574.00",8,1,6922,6922,2024-04-19,2024-04-19 10:56:25,20428534,3632
1189,PRCT-64438,"Provision Of Furniture For Gh0626, Gh0409 And Gh0453",GHIFP199,"The intervention seeks to provide age appropriate furniture for 784 participants at GH0626, GH0409 and GH0453, towards improving their cognitive development, through effective teaching and learning.",2024-03-01,2024-11-30,8,"218.00",8,"0",6922,6922,2024-04-19,2024-04-19 11:01:02,20428534,3632
1190,PRCT-85891,FY24 Tertiary Fee Support For Breman Participants,GHEDU129,"An intervention aims to support 107 CIGH youth participants in Breman cluster, in the payment of tuition fees at the tertiary level for one academic year, towards attaining economic self-sufficiency.",2023-11-01,2024-09-30,8,"325.00",8,"0",5074,5074,2024-04-22,2024-04-22 11:44:54,20428534,3632
1191,PRCT-4679,Increased household incomes through goat rearing in Meru,IGP169,INT-0000036778,2024-04-01,2025-04-30,1,"0.00",1,"0",1558,1558,2024-04-23,2024-04-23 08:22:36,354,295
1192,PRCT-60382,Supporting 90 Caregivers In Afram Plains In Poultry Keeping,GHIGA140,"An intervention to assist 90 caregivers (30 each) from GH0341, GH0342, and GH0345 in Afram Plains cluster, to earn sustainable incomes and improve their households nutrition.",2024-03-22,2025-11-30,8,"282.00",8,"0",5074,5074,2024-04-24,2024-04-24 10:33:14,20428534,3632
1194,PRCT-75718,TAILORING CLASSROM FORCHILDREN AND YOUTH AT TZ158,NFE174,Enhancing children and youth livelihood skills through tailoring ,2024-04-01,2025-02-28,2,"15000000.00",2,"0",98,98,2024-05-01,2024-05-01 08:52:15,364,296
1195,PRCT-47881,FY24 Tertiary Fee Support For Somanya And Assin Participants,GHEDU133,"This intervention aims at assisting 179 CIGH youth participants in Somanya and Assin clusters, to pursue tertiary education, in the payment of tuition fees for one academic year, towards attaining economic self-sufficiency.",2024-02-26,2025-01-31,8,"542085.00",8,"0",5074,5074,2024-05-02,2024-05-02 12:36:06,20428534,3632
1196,PRCT-15112,TALENT DEVELOPMENT: WHOLE-LIFE FOOTBALL COACH,NFE182,To create career pathways for 100 youth interested in whole-life football coaching so that they can gain the skills required to be economically independent and support the football teams at their respective FCPs and community by December 2024.,2024-04-01,2024-06-30,1,"1500000.00",1,"0",6007,6007,2024-05-03,2024-05-03 04:05:07,354,295
1197,PRCT-30663,"Furniture Facilities For Tz0620, Tz0621, Tz0623 & Tz1203",EDU118,"The intervention seeks to provide age appropriate furnitures (desks and chairs) for 600 participants at TZ0620, TZ0621, TZ0623 & TZ1203 at Haydom cluster in Manyara region.",2024-04-01,2024-12-31,2,"16000000.00",2,"0",225,225,2024-05-03,2024-05-03 04:35:50,364,296
1199,PRCT-77078,Child safety through shelter construction,IFP288,Safe housing,2024-05-06,2025-05-05,5,"0.00",3,"0",588,588,2024-05-03,2024-05-03 11:37:56,21202,783
1200,PRCT-80421,Construction Of 7 Modern Toilet In 7 Fcps Mt. Klm....,WTP264,"This intervention will ensure Children/Youth and church member are provided with decent and gender friendly toilet facilities in order to promote good personal hygiene and sanitation towards a healthier and safer environment.	",2024-03-01,2025-04-30,2,"129000000.00",2,"0",225,225,2024-05-03,2024-05-03 13:27:49,364,296
1201,PRCT-2945,Hygienic and safe housing construction for 12 participants,IFP290,Shelter intervention,2024-04-25,2025-04-30,5,"0.00",3,"0",588,588,2024-05-03,2024-05-03 16:22:50,21202,783
1202,PRCT-69360,KE0368 multi-purpose infrastructure facility completion,IFP204,"	
INT-0000036287",2024-05-01,2025-01-31,1,"0.00",1,"0",1558,1558,2024-05-03,2024-05-03 17:44:58,354,295
1203,PRCT-34957,Commercial poultry rearing for incomes in Laikipia,IGP172,"	
INT-0000036722",2024-05-01,2025-05-31,1,"0.00",1,"0",1558,1558,2024-05-03,2024-05-03 17:49:37,354,295
1204,PRCT-73000,Waldrop LDI Cohort 1,EDU184,"This initiative is to develop 17 students into extra ordinary and economically independent individuals who will persistently pursue change in the community, nation and beyond",2024-02-15,2028-12-31,1,"11.00",1,"0",6007,6007,2024-05-04,2024-05-04 03:36:43,354,295
1205,PRCT-49023,Motorized boreholes for UG1050 and UG0682,WTP193,Access to safe water,2024-06-14,2025-06-20,5,"0.00",3,"0",588,588,2024-05-06,2024-05-06 04:35:22,21202,783
1206,PRCT-15122,Food Resiliency Tripartite project,IGP170,INT-0000038327,2024-05-01,2025-06-30,1,"0.00",1,"0",1558,1558,2024-05-07,2024-05-07 15:16:34,354,295
1207,PRCT-83361,Water supply intervention for Odusai and Acholi Pii,WTP191,Water supply systems,2024-06-05,2025-04-05,5,"0.00",3,"0",588,588,2024-05-08,2024-05-08 15:17:49,21202,783
1209,PRCT-31959,Construction Of House For Six Participants At Tz0225,210,The intervention aimed at providing good house for participants at TZ0225 living in investor's camps.,2024-05-01,2024-07-31,2,"0.00",2,"0",225,225,2024-05-10,2024-05-10 12:45:50,364,296
1210,PRCT-12705,TECHNICAL SKILLS TRAINING - PLUMBING & PIPE FITTING,NFE180,"	
Support 35 youth who will be impacted with Plumbing and Pipe Fitting skills, aimed at developing marketable skills for their self-sustenance and eventually become leaders in their spheres of influence",2024-01-15,2024-12-19,1,"3.00",1,"0",6007,6007,2024-05-11,2024-05-11 05:49:22,354,295
1211,PRCT-10153,EDU-148 Formal Education for 66 students Gen Z Product,EDU148,EDU-148 Formal Education for 66 students Gen Z Product,2024-05-01,2024-06-30,5,"0.00",3,"0",1445,1445,2024-05-13,2024-05-13 12:54:19,21202,783
1212,PRCT-52654,2024 DI Business incubation Training for 20 Youth,NFE183,INT-0000038244,2024-04-01,2024-11-30,1,"0.00",1,"0",1558,1558,2024-05-14,2024-05-14 11:25:27,354,295
1213,PRCT-7606,CIGH FY24 Start-up Support For Somanya Participants,GHNFE152,"This intervention seeks to provide start-up support to 40 youth participants in Somanya cluster, who have been trained in various vocations to enable them begin small businesses, in order to earn a living towards self-sufficiency.",2023-11-15,2024-09-30,8,"328400.00",8,"0",5074,5074,2024-05-16,2024-05-16 17:43:44,20428534,3632
1214,PRCT-79811,KE0470 VLI Church (Naudo) Infrastructure Support,IFP203,INT-0000037462,2024-03-01,2025-05-31,1,"0.00",1,"0",1558,1558,2024-05-17,2024-05-17 11:07:26,354,295
1215,PRCT-4548,Machinga Cluster Nutrition Education and Support,INT39020,"	
Promotion of optimal nutrition and advocating for balanced diets that provide the necessary nutrients for health and well-being of the children,",2024-04-30,2025-11-30,7,"500000.00",4,"0",2698,2698,2024-05-21,2024-05-21 06:46:10,3465069,2147
1216,PRCT-11822,Disease prevention education,INT38827,"To strengthen knowledge and skills of caregivers, their families, and communities to choose healthy behaviors, and make changes that reduce the risk of developing Diarrhea, Malaria, Pneumonia (Cough), Malnutrition and other illnesses",2024-04-30,2025-04-30,7,"124400000.00",4,"0",2698,2698,2024-05-21,2024-05-21 07:29:58,3465069,2147
1217,PRCT-12133,Communities Against Malaria,INT39020,This intervention is to lower the incidences of illnesses and prevent deaths from Malaria at the 10 FCPs,2024-04-30,2025-11-30,7,"500000.00",4,"0",2698,2698,2024-05-21,2024-05-21 08:05:31,3465069,2147
1218,PRCT-31854,Malaria Awareness Campaign In Afram Plains Cluster,GHMIV116,"",2024-04-01,2025-03-31,8,"205000.00",8,"0",5074,5074,2024-05-22,2024-05-22 13:33:02,20428534,3632
1220,PRCT-46629,Heart Surgery for Abraham Mwangi Peter (KE033900308).,MED137,"	
INT-0000038572",2024-05-01,2024-12-31,1,"0.00",1,"0",1558,1558,2024-06-03,2024-06-03 19:16:54,354,295
1221,PRCT-45510,"HIV Education, Stigma Reduction, Testing & Linkage to Care 2",HIVEDU413,"	
INT-0000038067",2024-06-01,2025-06-30,1,"0.00",1,"0",1558,1558,2024-06-03,2024-06-03 19:27:06,354,295
1222,PRCT-7274,FY24 Start-up Support For 38 Participants In 5 FCPs,GHNFE154,"An intervention to provide start-up tools and materials to 38 youth participants of GH0103, GH0624, GH0801, GH0931 & GH0204, to begin income generation ventures in their trained vocations to earn a living and become self-supporting.
",2024-04-15,2025-03-31,8,"312130.00",8,"0",5074,5074,2024-06-04,2024-06-04 12:48:46,20428534,3632
1223,PRCT-20057,Adolescence Reproductive Health Project FY24,HH009,"	
INT-0000036299",2024-06-01,2025-12-31,1,"0.00",1,"0",1558,1558,2024-06-05,2024-06-05 11:43:35,354,295
1224,PRCT-76550,Relief for the Flooding Affected Participants 2024,DRF115,INT-0000039098,2024-06-01,2024-11-30,1,"0.00",1,"0",2760,2760,2024-06-07,2024-06-07 12:38:23,354,295
1225,PRCT-56506,Improved Shelter For 8 Participants From 3fcps,207,"The intervention aims at providing improved shelter for 8 program participants from Chato and Biharamulo clusters. The associated FCPs for the intervention are TZ0847, TZ01804 and TZ01803.",2024-06-03,2024-12-31,2,"50000000.00",2,"0",31,31,2024-06-08,2024-06-08 10:18:39,364,296
1226,PRCT-62883,Sanitation Improvement at UG0931,WTP192,Sanitation intervention,2024-06-05,2025-04-05,5,"0.00",3,"0",588,588,2024-06-11,2024-06-11 11:52:11,21202,783
1227,PRCT-20962,A.I.C NJORO - CHILDREN AND YOUTH DEVELOPMENT RESOURCE CENTER,NFE186,Towards equipping and installation of a resource Centre at AIC Njoro CYDC to Create a conducive learning environment for 280 participants by mid 2024,2024-06-01,2024-09-26,1,"1500000.00",1,"0",6007,6007,2024-06-11,2024-06-11 19:37:16,354,295
1228,PRCT-58923,Media Skills and Entrepreneurship Training,NFE184,Media Skills and Entrepreneurship training for 32 participants,2024-06-01,2025-03-08,1,"2100000.00",1,"0",6007,6007,2024-06-11,2024-06-11 19:54:14,354,295
1229,PRCT-73812,Borehole Drilling At Tz1818 &Tz0653,WASH267,"This type of Intervention intends to reduce the shortage of water for the two FCP, to beneficiaries' families and the community to and improve hygiene practices to participants and caregivers.",2024-01-01,2025-02-28,2,"65990000.00",2,"0",225,225,2024-06-12,2024-06-12 08:12:51,364,296
1230,PRCT-86044,Care giver Economic empowerment in poultry farming,IGP171,"	
INT-0000036881",2024-06-01,2025-06-30,1,"0.00",1,"0",1558,1558,2024-06-12,2024-06-12 08:21:18,354,295
1231,PRCT-28899,Improved local poultry entrepreneurship,IGP165,"	
INT-0000036887",2024-06-01,2025-06-30,1,"0.00",1,"0",1558,1558,2024-06-12,2024-06-12 08:23:37,354,295
1232,PRCT-23471,ANIMAL FEED PRODUCTION USING BLACK SOLDIER FLY,INT37698,"",2024-05-01,2025-02-28,1,"0.00",1,"0",1558,1558,2024-06-12,2024-06-12 08:26:43,354,295
1233,PRCT-14050,CHS Funded - Top 2023 KCPE & KCSE Year1 (EDU-183),EDU-183,"	
INT-0000037991",2023-03-01,2025-04-30,1,"0.00",1,"0",1558,1558,2024-06-12,2024-06-12 08:47:49,354,295
1234,PRCT-78981,Construction of two classrooms at TZ0991,IFP211,"The overall goal of this project is to establish suitable Educational Resource Center at AICT Dutwa, TZ0991 for the benefit of the 203 Participants, aiming to improve their learning environment and enhance their educational experience.	Overdue Reporting	
 	 ",2024-05-15,2025-03-31,2,"40031500.00",2,"0",225,225,2024-06-12,2024-06-12 10:26:42,364,296
1235,PRCT-87123,"Youth talents develpt for Ngrngr, Mt Kili and Eastern Bases",NFE177,"The intervention focuses to identify, promote and nurture Youth talents in sports, games, and unique talents",2024-06-01,2026-07-31,2,"132200000.00",2,"0",98,98,2024-06-13,2024-06-13 14:22:48,364,296
1236,PRCT-80038,E4005 Temporary Project code for Kamuli/Buyende Cluster,EDU000,One time grant worth 19100 for education initiatives.,2024-06-02,2025-12-31,5,"0.00",3,"0",1445,1445,2024-06-14,2024-06-14 13:19:18,21202,783
1237,PRCT-13763,"	
Mitigation of household economic crisis UG0570",IGP122,"The provision of various animal husbandry activities that are suitable and can support the neediest Children and Caregivers at the FCP to have a sustainable and long-term income base. They will wait for the animals to mature first, but when they mature they will multiply and support the families for a long period of time. ",2024-07-01,2025-04-30,5,"15.00",3,"0",6199,6199,2024-06-19,2024-06-19 19:59:27,21202,783
1238,PRCT-26345,Promoting Sustainable IGAs at Kaabong CYDC-UG1034,IGP216,This is aimed at supporting Caregivers to increase their income through maize milling,2024-01-15,2025-07-01,5,"50.00",3,"0",589,589,2024-06-24,2024-06-24 14:16:26,21202,783
1239,PRCT-58496,Construction Of 10-Seater Toilets For Gh0346 & Gh0995,GHWTP301,"The aim of this intervention is to provide 10 seater toilet facility each for 404 participants of GH0346 and GH0995, to reduce open defecation around the child development centres, towards their physical wellbeing.",2024-04-01,2025-03-31,8,"366175.00",8,"0",5074,5074,2024-06-25,2024-06-25 11:49:52,20428534,3632
1240,PRCT-15710,168 Caregivers Economic Empowerment From 5 Fcps,203,"ost of caregivers at child and youth development centers in these 5 FCPs are struggling from low economic income in their families due to lack of entrepreneurial skills on utilizing their natural resources, entrepreneurship ideas as well as capital.",2024-03-01,2025-12-31,2,"35000000.00",2,"0",98,98,2024-06-26,2024-06-26 08:28:12,364,296
1241,PRCT-12720,"Improving Homes Of 5 Participants At Gh0962, Gh0465 & Gh0347",GHIFP202,"This intervention is to improve the conditions under which participants GH096200001, GH046500090, GH046500108, GH034700181 and GH034700038 live, for their physical wellbeing.",2024-06-30,2025-04-30,8,"471.00",8,"0",6922,6922,2024-06-27,2024-06-27 07:40:02,20428534,3632
1242,PRCT-63287,Improvement Of Sanitary Conditions At Gh0341 Fy24,GHWTP302,"An intervention to construct 6-seater toilet facility for 295 participants of GH0341, to reduce open defecation and improve sanitary conditions using behavioral change and hygiene education towards a healthier and safer environment.",2024-05-06,2025-06-30,8,"318.00",8,"0",6922,6922,2024-06-27,2024-06-27 07:45:12,20428534,3632
1243,PRCT-22527,CIGH FY24 Start-up Support For 42 Kasoa & Ada Participants,GHNFE156,"This intervention seeks to provide start-up tools and materials for 42 youth participants of Kasoa and Ada clusters, trained in various vocations to enable them begin income generation ventures, to earn a living towards self-sufficiency.",2024-06-10,2025-04-30,8,"343.00",8,"0",6922,6922,2024-06-27,2024-06-27 07:49:06,20428534,3632
1244,PRCT-25794,Di-Improving Access To Wash Facilities For Gh0461,GHWTP304,"A donor-initiated intervention to improve access to potable water and sanitation facilities for 224 participants of GH0461, by constructing a mechanized borehole with reservoirs and hand washing sinks; and a 10-seater toilet facility by July 2025.",2024-07-01,2025-08-31,8,"392.00",8,"0",6922,6922,2024-06-27,2024-06-27 07:52:28,20428534,3632
1245,PRCT-19457,Improving Sanitary Conditions At Gh0411 & Gh0938,GHWTP303,"An intervention to provide a 10-seater toilet facility each with 4 hand washing sinks to improve the sanitary conditions for 569 participants of Onwane Presbyterian Church (GH0411) and Church of Pentecost, Egotsia Kokodo (GH0938), towards their wellbeing.",2024-07-01,2025-07-31,8,"326.00",8,"0",6922,6922,2024-06-27,2024-06-27 07:55:29,20428534,3632
1246,PRCT-61448,Start-up Support for 72 Participants In Breman Cluster FY24,GHNFE161,"This intervention aims at supporting 72 youth participants in Breman cluster, trained in various vocations to begin an income generation venture, by giving them start-up tools and materials for them to earn a livelihood and become self-supporting.",2024-07-01,2025-05-31,8,"588.00",8,"0",6922,6922,2024-06-27,2024-06-27 07:59:42,20428534,3632
1247,PRCT-32355,FY24 Start-up Support For 63 Asuogyaman & Mfantseman Parts.,GHNFE157,"An intervention to assist 63 youth participants in Asuogyaman & Mfantseman clusters, trained in various vocations to begin income generating ventures, by providing them start-up tools and materials, to earn a living and become self-supporting.",2024-07-01,2025-05-31,8,"526.00",8,"0",6922,6922,2024-06-27,2024-06-27 08:03:13,20428534,3632
1248,PRCT-52559,FY24 Start-Up Support For 58 Ajumako & Assin Participants,GHNFE160,"This intervention aims at providing start-up tools and materials for 58 youth participants in Ajumako & Assin clusters, who have been trained in various vocations to set-up businesses, to earn a living towards self-sufficiency.",2024-07-01,2025-05-31,8,"473.00",8,"0",6922,6922,2024-06-27,2024-06-27 08:05:37,20428534,3632
